exit_reason,minutes_to_exit,mfe_r,mae_r,r_final,r_at_60min,r_at_120min,r_at_240min,r_at_480min,r_at_720min,action
SL,205.0,0.878366695816488,-1.1096003415158844,-1.0,0.2667904066948498,0.3376745302277008,-1.0,-1.0,-1.0,SHORT
SL,141.0,0.49439208134388973,-1.0347066732990335,-1.0,-0.07528874766004445,-0.5299216027115462,-1.0,-1.0,-1.0,SHORT
SL,53.0,0.14487227455759613,-1.1113365076053239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
TP,152.0,2.0390642158472025,-0.5153276703989377,2.0000000000000067,-0.0016099416002257512,-0.17928895093402383,2.0000000000000067,2.0000000000000067,2.0000000000000067,SHORT
SL,25.0,0.11408632229359293,-1.5188193900269549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
SL,409.0,0.9699135255674846,-1.0584258209437598,-1.0,0.25178269032082073,0.8173228591326963,-0.20404754016359114,-1.0,-1.0,SHORT
SL,379.0,1.0486713054155599,-1.1020313800203132,-1.0,1.0236212382377659,0.1590507689987277,0.01612812544323765,-1.0,-1.0,SHORT
SL,310.0,0.4797565933333292,-1.0500882180275897,-1.0,0.31829675482036635,-0.058728233944798064,-0.28713483476802026,-1.0,-1.0,SHORT
SL,212.0,0.08770438340392477,-1.041826301833973,-1.0,-0.5039260391143497,-0.48207477635501,-1.0,-1.0,-1.0,SHORT
SL,109.0,0.2948696409204158,-1.0416486175185613,-1.0,-0.09668906792395969,-1.0,-1.0,-1.0,-1.0,SHORT
TIMEOUT,720.0,0.5669713983407738,-0.7943055596642489,0.32326917740200206,-0.25234091906906675,-0.36600799973080944,-0.5703814107606179,0.17459263589644342,0.32326917740200206,SHORT
TP,701.0,2.0207610918088355,-0.5156314073693387,2.0,-0.28860366414545213,-0.05515060743410294,0.1849954841600259,0.16143600137265077,2.0,SHORT
TP,471.0,2.2501532904557657,-0.44248242842971797,2.0,0.4548459080475956,-0.23295398437917889,0.8599125428968427,2.0,2.0,SHORT
TP,441.0,2.130346662986305,-0.6422196183275284,2.000000000000015,-0.131660046949769,-0.1658313568451297,0.5048643530618634,2.000000000000015,2.000000000000015,SHORT
TP,308.0,2.001499649980065,-0.39566452964865684,2.0,0.6582268493234695,-0.10694530801382328,0.5439973407638197,2.0,2.0,SHORT
TIMEOUT,720.0,0.46942676287611507,-0.6442700046044773,-0.5290164803857844,-0.055663806709029894,-0.01962955400318436,-0.0945022814153276,-0.22924514853717898,-0.5290164803857844,SHORT
TIMEOUT,720.0,0.577812425374607,-0.8618249945596915,0.025193201733708873,0.17526493580215033,0.4395216849226591,-0.286368767908375,-0.6107992075007724,0.025193201733708873,SHORT
TP,468.0,2.0007805801707623,-0.2435708729608196,2.0,-0.17858160925177122,-0.14747563687821455,0.9023509307294303,2.0,2.0,SHORT
TP,154.0,2.0567831637079097,-0.2125206661773457,2.00000000000001,0.6407339487735181,1.2721786146970595,2.00000000000001,2.00000000000001,2.00000000000001,SHORT
TP,375.0,2.1717244811671796,-0.37835512445334807,2.0,0.7993691226439029,1.183298986278808,0.3262434321039101,2.0,2.0,SHORT
TP,74.0,2.1912586121249413,-0.31937181494264366,2.0,0.5384976761551368,2.0,2.0,2.0,2.0,SHORT
SL,202.0,0.19122059789660686,-1.056030141393879,-1.0,-0.2561332757778954,0.043328413068545985,-1.0,-1.0,-1.0,SHORT
SL,128.0,0.476529463238867,-1.091642408487667,-1.0,0.19075824075870448,-0.5173539235931854,-1.0,-1.0,-1.0,SHORT
SL,60.0,0.14548786750715598,-1.0180347121122169,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
SL,113.0,0.3604069885656756,-1.0073147224721635,-1.0,-0.02463541440828503,-1.0,-1.0,-1.0,-1.0,SHORT
SL,327.0,0.19021604614580698,-1.0360218617251915,-1.0,-0.13130797990684015,-0.16418248138858263,-0.4315490917054135,-1.0,-1.0,SHORT
SL,473.0,1.0334681272150277,-1.097368229035921,-1.0,0.3573407928643317,0.16421255216542405,-0.011601973794298117,-1.0,-1.0,SHORT
SL,441.0,0.7155450332150151,-1.071494969503578,-1.0,-0.0679822458963832,-0.3787321902752865,-0.4884515254753464,-1.0,-1.0,SHORT
SL,308.0,1.2894943854811254,-1.1431832336518772,-1.0,0.265316322676425,-0.07152536809479189,0.6885590278983414,-1.0,-1.0,SHORT
SL,277.0,1.10160460607724,-1.2286488518894723,-1.0,-0.11706368312976555,-0.15345115124292466,0.605279541013752,-1.0,-1.0,SHORT
SL,141.0,1.14449591208062,-1.239566636878475,-1.0,-0.018965515432814724,0.26138370628567287,-1.0,-1.0,-1.0,SHORT
SL,81.0,0.4696895750369606,-1.851533349981877,-1.0,-0.3901453728129568,-1.0,-1.0,-1.0,-1.0,SHORT
SL,195.0,1.197097667255267,-1.0091578750405596,-1.0,-0.08548789411329845,0.12035092593137917,-1.0,-1.0,-1.0,SHORT
SL,30.0,0.1349435869726982,-1.109499589475552,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
TP,52.0,2.0093347984797725,-0.23565968846047936,2.0000000000000036,2.0000000000000036,2.0000000000000036,2.0000000000000036,2.0000000000000036,2.0000000000000036,SHORT
SL,412.0,0.20106427686424516,-1.0011683472634891,-1.0,0.019905936242259375,-0.11800353570950045,-0.494497826219544,-1.0,-1.0,SHORT
SL,90.0,0.06680961246292459,-1.0177385682312996,-1.0,-0.29891966657245167,-1.0,-1.0,-1.0,-1.0,SHORT
SL,72.0,0.9365724100897083,-1.808454276193913,-1.0,0.6146911203804666,-1.0,-1.0,-1.0,-1.0,SHORT
SL,261.0,0.8424674614685038,-1.1449647298095913,-1.0,0.3474109901778816,-0.33232802388940474,-0.3105415170282745,-1.0,-1.0,SHORT
SL,600.0,0.6409182551417253,-1.0547847517354787,-1.0,-0.5928801796442327,0.19215230198995162,0.1909205564643854,-0.5128167204817575,-1.0,LONG
SL,368.0,0.4243959123729758,-1.0081483290977389,-1.0,-0.06990050321436381,0.08321488477901264,-0.3037343294433848,-1.0,-1.0,LONG
SL,186.0,0.0150099963031198,-1.0056697523092542,-1.0,-0.4866877589194587,-0.47122291424350704,-1.0,-1.0,-1.0,LONG
SL,240.0,0.5307237491592557,-1.334076128670362,-1.0,-0.281649430620861,-0.6725507756106848,-1.0,-1.0,-1.0,LONG
SL,75.0,0.5565789411645643,-1.3278889751896679,-1.0,-0.28968439885906533,-1.0,-1.0,-1.0,-1.0,LONG
SL,281.0,0.15687622451185615,-1.027923233339938,-1.0,-0.26694555686166727,-0.31777491631889276,-0.5817950424204348,-1.0,-1.0,SHORT
SL,189.0,0.1798212720972096,-1.0432125531367211,-1.0,-0.5539990230431507,-0.4456079098390519,-1.0,-1.0,-1.0,SHORT
SL,216.0,0.45140134668793375,-1.1321306989700066,-1.0,-0.1527509914238612,-0.5908521198611714,-1.0,-1.0,-1.0,SHORT
TP,518.0,3.1800951666560473,-0.5556645663075525,1.9999999999999882,-0.36717240394486733,0.0635192766318123,0.5344914740969444,0.9884219144169603,1.9999999999999882,SHORT
TP,428.0,3.113928832684821,-0.168658633335704,2.0,0.16665675044744815,0.7351914907126353,0.6536147630161295,2.0,2.0,SHORT
TIMEOUT,720.0,0.39986689158940525,-0.9395759150240846,-0.7611566433594257,-0.03635153559903761,0.13390718725768158,-0.22367322414509358,-0.6673103320680355,-0.7611566433594257,SHORT
SL,34.0,0.26379182738576806,-1.0665689209428157,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
TP,422.0,3.810729926934081,-0.5793159861029524,2.0,-0.008636591535945735,-0.11294004316227549,0.31556776765929073,2.0,2.0,SHORT
TP,330.0,2.098424024455734,-0.4963537291215298,2.0,-0.36118597253040485,-0.041362810760140076,0.6034538641254175,2.0,2.0,SHORT
TP,182.0,3.420982278367563,-0.9973818173445614,2.0,-0.5887167581030092,-0.6469907519253855,2.0,2.0,2.0,SHORT
TP,47.0,3.201345964746985,-0.10514684693596092,2.0,2.0,2.0,2.0,2.0,2.0,SHORT
TP,127.0,2.0366993782332297,-0.2817142091666064,2.0,-0.059308254561388135,0.6591303745572804,2.0,2.0,2.0,SHORT
TIMEOUT,720.0,1.979978783952728,-0.903441239610325,1.0249123306503738,-0.16398597290406028,0.024294218208009782,-0.38263393677613683,-0.2429421820800863,1.0249123306503738,SHORT
SL,37.0,0.19678643948780036,-1.0677486438875348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
SL,576.0,1.054713236117102,-1.1020740668083202,-1.0,0.3056643086058763,0.012151792085251807,0.33526482778788663,0.31656976304135304,-1.0,SHORT
SL,545.0,0.6840660517222289,-1.0073486848612772,-1.0,-0.3158471325768496,-0.39569794296219546,0.17877529612589285,-0.2747902381681911,-1.0,SHORT
SL,395.0,0.9836405924826307,-1.0965564891136257,-1.0,0.06560254557785795,-0.057253130686137486,0.7486642019582804,-1.0,-1.0,SHORT
SL,186.0,0.76686796340145,-1.0262932689267823,-1.0,0.4140664485583547,-0.16182392836515058,-1.0,-1.0,-1.0,SHORT
SL,77.0,0.6326190437700888,-1.124019960122412,-1.0,-0.50316909363714,-1.0,-1.0,-1.0,-1.0,SHORT
TP,289.0,2.130124923413456,-0.09391477660466283,2.0,0.3714891452952738,1.186444590928391,0.9061506823747089,2.0,2.0,SHORT
TP,246.0,2.0018550386660947,-0.23296097361731694,2.0000000000000044,0.08458818839854132,0.43216517599438603,1.3638128101657545,2.0000000000000044,2.0000000000000044,SHORT
SL,291.0,0.17511278708141814,-1.0401764169900938,-1.0,0.0022616042612007606,-0.10096447594639038,-0.5061147250240645,-1.0,-1.0,SHORT
SL,177.0,0.33874940218249344,-1.124467070521545,-1.0,0.10091148087614385,-0.39494665791178885,-1.0,-1.0,-1.0,SHORT
SL,31.0,1.0832065939880962,-1.058506906286453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
TIMEOUT,720.0,0.206489237309213,-0.9856017249157124,-0.7122944671828526,-0.19111390787839258,-0.0931141445903753,-0.2748878990762135,0.09038394590640074,-0.7122944671828526,SHORT
SL,414.0,0.09083140696127746,-1.082364346570955,-1.0,-0.1844310091823247,-0.3489656149350386,-0.45640619345495026,-1.0,-1.0,SHORT
TIMEOUT,720.0,1.320115548281615,-0.7431135541422792,1.2099162941896544,-0.06989038238871212,-0.2600572367951969,-0.3816339949969517,-0.21844807890796628,1.2099162941896544,SHORT
TIMEOUT,720.0,1.538741283430759,-0.6966423114273365,1.0608122558236344,-0.320849921997117,-0.0535336862168625,-0.31979333608494304,0.8111057852462953,1.0608122558236344,SHORT
TIMEOUT,720.0,1.6375581134708292,-0.8341615883601741,0.9373608511591629,-0.46926457235014124,-0.4081238770314944,-0.34036285164649416,0.5829784770192243,0.9373608511591629,SHORT
TP,161.0,2.0305418658619696,-0.18362365069542821,2.0,0.10579977657798606,0.22278991414017116,2.0,2.0,2.0,SHORT
TP,116.0,2.083294346026196,-0.14032552589814526,2.0,0.24718881100517745,2.0,2.0,2.0,2.0,SHORT
TP,282.0,2.206393687100803,-0.5362007646813198,2.0000000000000115,-0.3902465024804251,1.4279709553626823,1.186266556611546,2.0000000000000115,2.0000000000000115,SHORT
TP,222.0,2.1924488874466674,-0.5547222297394055,2.000000000000012,1.4127271738690408,0.7885350574146115,2.000000000000012,2.000000000000012,2.000000000000012,SHORT
SL,170.0,0.13045864868703458,-1.336385782487686,-1.0,-0.25194826527680736,-0.27803999501420684,-1.0,-1.0,-1.0,SHORT
SL,446.0,1.2375110112558365,-1.0025558375370227,-1.0,-0.17795064505019625,-0.4183348214993568,-0.011762839249083605,-1.0,-1.0,LONG
SL,291.0,1.502850104379896,-1.0236002093426164,-1.0,0.2794470124964512,0.757658071056042,0.0626764674868172,-1.0,-1.0,LONG
TIMEOUT,720.0,0.4235223758389842,-0.6333758053087503,-0.6295602884092979,0.02980872577695555,0.2620783170309934,-0.16072864938934453,0.06319449864714793,-0.6295602884092979,LONG
TIMEOUT,720.0,0.49250289167005656,-0.9122800577514946,-0.44357345129242015,0.3812753113580381,-0.11309919824996557,0.12887426372690886,-0.12887426372691493,-0.44357345129242015,LONG
SL,624.0,0.2723936757046461,-1.1493822632490638,-1.0,-0.14484200654013826,-0.39541017440997556,-0.28429849816000224,-0.22335714511474125,-1.0,LONG
TIMEOUT,720.0,0.6563438444177637,-0.9264706593667644,-0.6286880038396472,-0.02476162470365821,0.27913104211397394,0.5109898916118711,-0.1704371570511565,-0.6286880038396472,LONG
SL,459.0,0.4141658280230809,-1.1656002456415053,-1.0,0.07858358137571259,0.0988196967514378,-0.3079262223005523,-1.0,-1.0,LONG
SL,258.0,0.11337476951773386,-1.0787524711575167,-1.0,-0.1988288868407895,-0.792354266069816,-0.2753991602837421,-1.0,-1.0,LONG
SL,120.0,0.41083976847645604,-1.001824043935869,-1.0,-0.37315647875042035,-1.0,-1.0,-1.0,-1.0,LONG
TIMEOUT,720.0,0.5975296886023502,-0.8257453026803677,0.21761214309656138,0.09109345524972298,-0.1896575377818349,-0.4043778251561854,0.03904005224987893,0.21761214309656138,LONG
TIMEOUT,720.0,0.6373672738281084,-0.4282838295035463,0.0989700735757937,-0.020820371033723594,-0.2908987051472239,-0.03284340219403797,0.10762079111797632,0.0989700735757937,LONG
TIMEOUT,720.0,1.5113142674929732,-0.4619364067243829,1.2418189333256302,-0.005448281123955803,0.005448281123964651,0.10507399310495925,-0.030354709119208876,1.2418189333256302,LONG
TP,396.0,2.0015793520026257,-0.5084606800726369,1.9999999999999887,-0.22884482157721056,-0.18207544274120416,-0.0592745603429463,1.9999999999999887,1.9999999999999887,LONG
TP,342.0,2.0246675842724393,-0.33692664711415876,2.0,-0.04816937460663856,-0.20614420530581637,0.5314169714667498,2.0,2.0,LONG
TP,312.0,2.0124699899424514,-0.41757686364404617,1.9999999999999878,-0.08207637141184594,-0.29206397099800513,0.5172410289298557,1.9999999999999878,1.9999999999999878,LONG
TP,160.0,2.180119947375445,-0.16968902857535126,2.0,0.5771521897840569,0.6148608628007981,2.0,2.0,2.0,LONG
TP,529.0,2.065735822387805,-0.23584947218719782,2.0,0.059964967017633736,0.25857504885948773,0.5687123305048462,1.3992462208223568,2.0,LONG
SL,415.0,0.29506386491779213,-1.0352579817481915,-1.0,-0.018808320503353536,0.006269440167780468,-0.09657605705266253,-1.0,-1.0,LONG
SL,290.0,0.15039823808122096,-1.1890633208222083,-1.0,-0.22581574759339654,-0.18432155799692632,-0.28696507963028955,-1.0,-1.0,LONG
SL,215.0,0.18813259910537294,-1.2341690964329404,-1.0,-0.2054542706342552,0.01684051398641735,-1.0,-1.0,-1.0,LONG
SL,125.0,0.35063565963729515,-1.331960135635175,-1.0,0.12029383561149892,-0.5339224817204238,-1.0,-1.0,-1.0,LONG
SL,384.0,0.46471089590886805,-1.3334790967423658,-1.0,-0.06299334375216994,0.10870851321802975,-0.38965882635271,-1.0,-1.0,LONG
SL,179.0,0.4844847618335893,-1.0033196829446287,-1.0,0.3751121687967764,0.06638220964662178,-1.0,-1.0,-1.0,LONG
SL,145.0,0.8609242428913222,-1.0729525985915376,-1.0,0.10582851379082146,0.6592930745109062,-1.0,-1.0,-1.0,LONG
SL,203.0,0.24349288021937626,-1.0912020067363437,-1.0,-0.04442224385531949,-0.08755421506752718,-1.0,-1.0,-1.0,LONG
TIMEOUT,720.0,0.6390091969711632,-0.9767050510641002,0.1829048063794322,0.09360227885239804,-0.38367011826425323,0.13593829190225362,-0.7994229964178535,0.1829048063794322,LONG
TIMEOUT,720.0,0.984294851588657,-0.8106150729060552,0.8825165313776916,0.14347459978127983,-0.1454445027530883,0.2744731474076482,-0.08109433900679736,0.8825165313776916,LONG
SL,255.0,0.4480064686888421,-1.0376299634350898,-1.0,-0.2506822712438554,-0.5174726402383211,-0.5238487622646059,-1.0,-1.0,LONG
TIMEOUT,720.0,1.3052840070669507,-0.7027722470808674,0.8586978626573261,-0.21253958147539742,0.41400939308230145,-0.1919814374338892,0.06388838609826067,0.8586978626573261,LONG
TIMEOUT,720.0,1.5320399854510425,-0.5885010800882333,1.0888271969850438,0.30594040258843164,0.4589106038826474,0.1700040010016427,0.3233081983685606,1.0888271969850438,LONG
TIMEOUT,720.0,1.6995799882521148,-0.9321053444165285,1.5284190511136801,0.20381211992588066,-0.9052970048647344,-0.06117800564386482,0.11651316805206216,1.5284190511136801,LONG
TIMEOUT,720.0,1.8422245793772203,-0.18365888374573736,1.2620746758483103,0.1438771760751594,0.040444736131723086,0.16078440183515202,1.0598509951896649,1.2620746758483103,LONG
TIMEOUT,720.0,1.7501773181602511,-0.4387980382206922,0.7289420471666324,0.10710254157387539,0.17516101280810845,-0.05587958690810252,1.1243975852855241,0.7289420471666324,LONG
TIMEOUT,720.0,1.8459222732355716,-0.40117553786854043,1.0843874071258326,0.22908557295334037,0.11803606567900943,0.25813494737278336,1.4844598041936274,1.0843874071258326,LONG
TP,308.0,2.1203325995640054,-0.448022705874193,2.0,0.0012608518926933683,0.3055464419986192,0.7346563694822397,2.0,2.0,LONG
TP,263.0,2.0626152064310816,-0.04192307330145213,1.9999999999999818,0.4703369557057237,0.9163186021601449,1.010545700247207,1.9999999999999818,1.9999999999999818,LONG
TP,583.0,2.4183473827582325,-0.06708314515279062,2.0,0.5387615095083765,1.1454447034839528,1.5546518889160081,0.5622406103118522,2.0,LONG
TIMEOUT,720.0,0.8696011520412672,-0.16826846516604058,0.18830654193389784,0.23197927335103227,0.22581371126861824,0.15696493468160316,0.5222744880649615,0.18830654193389784,LONG
SL,312.0,0.22320539738912515,-1.0160098509276874,-1.0,-0.14195980596103083,0.014665269210849853,-0.45374342938370194,-1.0,-1.0,LONG
SL,158.0,0.052478970880788574,-1.006382441584785,-1.0,-0.2645368532154344,-0.40483777536614357,-1.0,-1.0,-1.0,LONG
SL,129.0,0.20461188015882661,-1.0288464034653244,-1.0,-0.1397147787751276,-0.6171424991457481,-1.0,-1.0,-1.0,LONG
SL,221.0,0.3116018893120339,-1.0379968550394405,-1.0,-0.05501839705509669,-0.03600282203605469,-1.0,-1.0,-1.0,LONG
SL,114.0,0.39158477647873063,-1.0215642273414445,-1.0,-0.19267514778977496,-1.0,-1.0,-1.0,-1.0,LONG
TP,504.0,2.038118087377159,-0.7097656848146837,2.0000000000000204,-0.0750885611139085,-0.274430812642466,-0.40717666175452233,0.49299216017038583,2.0000000000000204,SHORT
SL,166.0,1.6202547409555947,-1.0289863954868699,-1.0,0.7368420021945851,0.18445977050878173,-1.0,-1.0,-1.0,SHORT
SL,128.0,0.3636475485411311,-1.0063836373482107,-1.0,-0.309319481048247,-0.8346368433384147,-1.0,-1.0,-1.0,SHORT
SL,424.0,0.3175618198529951,-1.0197793478136277,-1.0,-0.25667590702403387,-0.522425008901013,-0.40184702467111366,-1.0,-1.0,SHORT
TP,226.0,2.2258055742788714,-0.1547236323745458,2.0,0.2036322954909599,0.37035239240350304,2.0,2.0,2.0,LONG
TP,151.0,2.3712594232043775,-0.03251449901623002,1.9999999999999851,0.44666382486953293,0.3744093826112191,1.9999999999999851,1.9999999999999851,1.9999999999999851,LONG
TP,121.0,2.1973776383999417,-0.27428161389413414,1.9999999999999842,0.42669886515934935,1.083933162756293,1.9999999999999842,1.9999999999999842,1.9999999999999842,LONG
SL,93.0,0.15867784093989787,-1.104731423169601,-1.0,-0.24209039791319903,-1.0,-1.0,-1.0,-1.0,LONG
TIMEOUT,720.0,1.784945871742429,-0.29113116063253636,0.8966374867385446,0.10905312271199197,0.026730605567061794,0.3321955691848376,1.6034489339429026,0.8966374867385446,LONG
TP,422.0,2.001949457233606,-0.17209631157838162,2.0,0.10847282669182462,0.4887535248826004,0.021068760568984816,2.0,2.0,LONG
TIMEOUT,720.0,1.6802169013700987,-0.9083476262605121,1.1144475303926664,-0.019604625027210394,0.0666054568232,0.1741795531263205,-0.621315808554515,1.1144475303926664,LONG
SL,323.0,0.30099151084713816,-1.0631378005376957,-1.0,0.1440026499642616,-0.2672273624587105,-0.40026387875835634,-1.0,-1.0,LONG
SL,107.0,0.1690119829050849,-1.042129222655771,-1.0,-0.13627843680882995,-1.0,-1.0,-1.0,-1.0,LONG
TIMEOUT,720.0,1.2268225156524806,-0.37553805792375056,0.09437096274250532,0.05350930877151962,-0.10993730711238778,0.16422493310241038,0.3169696872320191,0.09437096274250532,LONG
TIMEOUT,720.0,1.5758361039982052,-0.3311455736542813,0.908450409402637,0.31123052516878624,0.6210716283502131,0.6655331319457556,0.5738312807799519,0.908450409402637,LONG
SL,531.0,0.17381936304748177,-1.0179105857061659,-1.0,-0.4580292689426766,-0.24456689327032372,-0.22352560195404728,-0.7221127222744825,-1.0,SHORT
SL,276.0,0.33403120292274613,-1.1164065093240199,-1.0,0.18012941905759308,0.25089454797309296,-0.44537493723032817,-1.0,-1.0,SHORT
SL,103.0,0.26685848464616896,-1.300238556280654,-1.0,-0.14550288606000047,-1.0,-1.0,-1.0,-1.0,SHORT
TP,279.0,5.136666013884569,-0.35695400252451437,2.0,0.624001884712431,0.7285956385693609,0.7633118632537788,2.0,2.0,SHORT
SL,1.0,-1.9012532432303997,-1.988924384486823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
TP,538.0,2.1318160203072116,-0.39518731581389965,2.0,-0.19320268773123964,-0.2790095632482405,0.061839496641251365,0.021223022515937395,2.0,SHORT
TP,462.0,2.321801138743135,-0.20981819522588216,2.0000000000000098,-0.003881528791431076,0.4028164323555532,0.7101041283441262,2.0000000000000098,2.0000000000000098,SHORT
TP,370.0,2.2828461644313887,-0.09181858029349098,2.000000000000012,0.35089732293446635,0.25102448121172927,0.4384202971323594,2.000000000000012,2.000000000000012,SHORT
SL,1.0,-1.7285322023644687,-1.903833597253684,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
SL,433.0,1.589372222691141,-1.0140040344791017,-1.0,0.2020851279710392,0.16196944087147397,0.2506759602324805,-1.0,-1.0,SHORT
SL,188.0,0.24067978094366804,-1.01649168977573,-1.0,-0.42067091022696806,-0.7042304222583012,-1.0,-1.0,-1.0,SHORT
SL,545.0,0.5577726503896518,-1.119469508744929,-1.0,-0.3103691754646499,-0.13966612895909408,-0.5347625218638082,-0.5540268155133455,-1.0,SHORT
SL,170.0,0.22473363151267522,-1.2203310628408943,-1.0,-0.09818755678029578,-0.4031178573402395,-1.0,-1.0,-1.0,SHORT
SL,251.0,0.6491725788570473,-1.081352543757977,-1.0,0.13358946283486953,0.12600735818748338,0.13142314722133297,-1.0,-1.0,SHORT
SL,206.0,0.4961726422215785,-1.379344293242182,-1.0,0.008999976948814948,-0.1353909575778156,-1.0,-1.0,-1.0,SHORT
TIMEOUT,720.0,1.242342620594802,-0.754279448218263,0.6625827309839014,-0.6007942620230835,-0.375003420661017,0.21001506205294057,0.7874743171812528,0.6625827309839014,LONG
TP,503.0,2.134325133790214,-0.7515514660555995,2.0,0.34032519217610246,0.3925894181174517,0.5424945622902578,0.3249295287205302,2.0,LONG
SL,202.0,0.5830167501191204,-1.2213941411990956,-1.0,-0.21668500876087918,-0.4329375125142618,-1.0,-1.0,-1.0,LONG
SL,99.0,0.865055288005513,-1.0291559048717793,-1.0,0.16744203214184644,-1.0,-1.0,-1.0,-1.0,LONG
SL,38.0,0.6396839290748533,-1.0954344244400525,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
SL,48.0,0.2964844198025407,-1.095462451459058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
SL,701.0,0.57825313589118,-1.0242445789118366,-1.0,0.08462241013042388,0.291790606783023,0.18616930228691544,0.061116185094197396,-1.0,LONG
SL,157.0,0.5669749795861595,-1.025614293819785,-1.0,-0.24031820182264485,-0.12373362794072412,-1.0,-1.0,-1.0,LONG
SL,244.0,0.8006998596274107,-1.069450714037702,-1.0,-0.029429329098635344,-0.8406793255727347,-0.7218514684574402,-1.0,-1.0,LONG
SL,82.0,0.338903527490242,-1.0959862614157831,-1.0,-0.3329578515693436,-1.0,-1.0,-1.0,-1.0,LONG
TIMEOUT,720.0,1.7706748427227386,-0.15128617210321177,1.0442326612922503,0.09936547398493759,1.277428210599266,1.1364366596746758,1.3709749856571523,1.0442326612922503,LONG
TIMEOUT,720.0,1.3948372157379483,-0.42584137301520153,0.9684790449399501,0.8599515105550097,0.2501301268681665,0.5571080098427281,0.8558171282927064,0.9684790449399501,LONG
TIMEOUT,720.0,0.5983152343593905,-0.5480502688711882,-0.21943630094842428,-0.1599831159624021,0.11566346897280944,0.23078645444575868,0.04540061398933764,-0.21943630094842428,LONG
TP,91.0,2.4100180417428096,-0.18355640523895028,2.0000000000000235,0.4079605738972451,2.0000000000000235,2.0000000000000235,2.0000000000000235,2.0000000000000235,LONG
TP,159.0,2.362794338097537,-0.10526814469525553,2.000000000000015,0.4502590737276772,0.40795505296229584,2.000000000000015,2.000000000000015,2.000000000000015,LONG
TIMEOUT,720.0,1.635284404674481,-0.7274743370596448,1.1786743349087416,0.008295443605539462,0.4551673839213156,0.4241496382658181,-0.07321630660539853,1.1786743349087416,LONG
SL,356.0,0.14866656140951812,-1.1156599508443164,-1.0,-0.3531656758817237,-0.47474188610105755,-0.5454410953046909,-1.0,-1.0,LONG
SL,208.0,0.5266570003370328,-1.010835010043916,-1.0,-0.2020845185318334,-0.09196907680122118,-1.0,-1.0,-1.0,LONG
SL,70.0,0.30348188170337626,-1.0944718925260188,-1.0,0.015681434616898665,-1.0,-1.0,-1.0,-1.0,LONG
SL,2.0,-0.8272439431013581,-1.0547279834641246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
SL,504.0,0.9102337832537278,-1.4209332698676667,-1.0,-0.42837120730635103,0.32336963182581235,-0.29607362478264815,-0.5243474901355158,-1.0,LONG
SL,443.0,0.7671412659436005,-1.1033776505912172,-1.0,0.1869430772895217,0.09379798173665888,-0.768882295767017,-1.0,-1.0,LONG
SL,159.0,0.32228965411789307,-1.4753758259882963,-1.0,-0.04259870805938843,-0.5075331788789971,-1.0,-1.0,-1.0,LONG
SL,114.0,0.2632995429515094,-1.2938148149424482,-1.0,-0.14410312823697338,-1.0,-1.0,-1.0,-1.0,LONG
SL,309.0,0.3895521137665171,-1.0608474148728981,-1.0,0.12239818360562577,0.11690352830444514,-0.1347137903151632,-1.0,-1.0,LONG
TIMEOUT,720.0,0.8433940589783078,-0.8845471818096703,0.23663045628028956,-0.6991131700040949,-0.026455578963012354,0.15113974277944367,-0.124929122880909,0.23663045628028956,LONG
TP,180.0,2.440584355616744,-0.2646337948926239,2.0000000000000147,0.3591692296565051,0.445199746413941,2.0000000000000147,2.0000000000000147,2.0000000000000147,LONG
TP,121.0,2.021716930227619,-0.6238074123171339,2.0,-0.1509701750437192,1.6684399658076234,2.0,2.0,2.0,LONG
TP,91.0,2.1262305676529376,-0.09342874284189272,1.9999999999999905,0.6178754193277123,1.9999999999999905,1.9999999999999905,1.9999999999999905,1.9999999999999905,LONG
TP,130.0,2.3154202145501457,-0.34974963568638545,1.9999999999999902,1.3862764536545842,1.3295661243170245,1.9999999999999902,1.9999999999999902,1.9999999999999902,LONG
TP,495.0,2.1290910436121364,-0.6887472332827411,2.0,0.37505670334616426,-0.12328853570201946,0.5385762349088548,1.200441005519729,2.0,LONG
TP,541.0,2.0386245163327295,-0.9831537695478701,2.0,-0.45443631374852145,-0.2914106341994446,0.19248815175673448,1.0917185156221707,2.0,LONG
TP,422.0,2.0431686318410476,-0.8879866333840096,1.9999999999999922,0.14184655281407324,-0.2399825971470614,0.661780499999465,1.9999999999999922,1.9999999999999922,LONG
SL,696.0,1.4736219220876197,-1.076726871981953,-1.0,0.3326764089512301,0.5364045119239272,0.24835750345668067,-0.24835750345668067,-1.0,LONG
